"PSA_1","PSA_2","Article","Web Description","Brand","Type","Colour","Size","Assembly","Material","Washable","Coverage","Pack Qty","Capacity","Power","Model Number","Age","DQ Score"
"HOM","LIG","441906","Wilko Global Table Lamp Plated Finish","Wilko","Table Lamps",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","LIG","455249","Wilko Light Shade Velvet Mauve","Wilko","Light Shades",NA,"Dia: 30cm x H: 20cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","455250","Wilko Light Shade Velvet Teal","Wilko","Light Shades",NA,"Dia: 30cm x H: 20cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","455251","Wilko Light Shade Velvet Grey","Wilko","Light Shades",NA,"Dia: 30cm x H: 20cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","455252","Wilko Outdoor Light Dual Illuminator PIR","Wilko","Security Lighting",NA,"W: 7cm x Depth: 11cm x H: 21cm",NA,NA,NA,NA,"1",NA,"2 x 35w",NA,NA,0.941666666666667
"HOM","LIG","455253","Wilko Outdoor Light Chimney Wall","Wilko","Security Lighting",NA,"W: 17cm x Depth: 19cm x H: 31cm",NA,NA,NA,NA,"1",NA,"60w",NA,NA,0.941666666666667
"HOM","LIG","455254","Wilko Outdoor Light 4 Sided Lantern","Wilko","Security Lighting",NA,"W: 15cm x Depth: 18.5cm x H: 35cm",NA,NA,NA,NA,"1",NA,"60w",NA,NA,0.941666666666667
"HOM","LIG","455255","Wilko Light Shade Charcoal Taper Small","Wilko","Light Shades",NA,"Dia: 22cm x Dia 16.5cm x H: 17cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","455256","Wilko Light Shade Charcoal Taper Large","Wilko","Light Shades",NA,"Dia: 29cm x Dia 23cm x H: 19.5cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","455257","Wilko Light Shade 3 Tier Charcoal","Wilko","Light Shades",NA,"Dia: 35cm x H: 15cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","455259","Wilko Shade Black with Gold Lining","Wilko","Light Shades",NA,"Dia: 30cm x H: 20cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","455260","Wilko Outdoor Oblong Wall Light","Wilko","Security Lighting",NA,"W: 15cm x Depth: 10cm x H: 28cm",NA,NA,NA,NA,"1",NA,"60w",NA,NA,0.941666666666667
"HOM","LIG","455262","Wilko Lamp Marble Effect Small","Wilko","Table Lamps",NA,"Dia: 20cm x H: 30.5cm","No",NA,NA,NA,"1",NA,"40W",NA,NA,0.95
"HOM","LIG","455263","Wilko Lamp Ceramic Cut Out Silver","Wilko","Table Lamps",NA,"Dia: 25cm x H: 0.95cm","No",NA,NA,NA,"1",NA,"40W",NA,NA,0.95
"HOM","LIG","456307","Wilko Vintage Pendant Satin Brass","Wilko","Vintage Pendant",NA,"30 x 30 x 16cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","456308","Wilko Non Elec Pendant Smoked","Wilko","Pendants",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","LIG","456309","Wilko Shade Satin Brass Laser Cut Metal","Wilko","Pendants",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","LIG","456310","Wilko Pendant Clear Beehive","Wilko","Pendants",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","LIG","456312","Wilko Pendant Pink Beehive","Wilko","Pendants",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","LIG","456313","Wilko Pendant Grey Beehive","Wilko","Pendants",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","LIG","456314","Wilko Lamp Silver Mirror","Wilko","Table Lamps",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","LIG","456315","Wilko Desk Lamp Blue","Wilko","Desk Lamps",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","LIG","456316","Wilko Angle Task Lamp Copper","Wilko","Desk Lamps",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","LIG","456317","Wilko Table Lamp Industrial","Wilko","Table Lamps",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","LIG","456318","Wilko Table Lamp Marble","Wilko","Table Lamps",NA,"30 x 30 x 48cm","No",NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","LIG","456319","Wilko Lamp Ceramic White","Wilko","Table Lamps",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","LIG","456320","Wilko Lamp Small Glass Champagne","Wilko","Table Lamps",NA,"18 x 28 x 37cm","No",NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","LIG","456321","Wilko Lamp Small Glass Smoke","Wilko","Table Lamps",NA,"28 x 28 x 37cm","No",NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","LIG","456322","Wilko Lamp Textured Carved Grey","Wilko","Table Lamps",NA,"30 x 30 x 49cm","No",NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","LIG","456442","Wilko Light Shade Grey Glitter Small","Wilko","Light Shades",NA,"Dia: 30cm x H: 20cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","456443","Wilko Desk Lamp Designo White","Wilko","Desk Lamps",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","LIG","456890","Wilko Paper Textured Shade","Wilko","Light Shades",NA,"21.5 x 7.5 x 21.5cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","LIG","119704","Wilko Functional Coolie Hard Shade Cream 7.5in","Wilko Functional","Light Shades","Cream","7.5in",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","119811","Wilko Functional Coolie Hard Shade Cream 10in","Wilko Functional","Light Shades","Cream","25cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","119818","Wilko Functional Coolie Hard Shade Cream 12in","Wilko Functional","Light Shades","Cream","30cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","119821","Wilko Functional Coolie Hard Shade Cream 14in","Wilko Functional","Light Shades","Cream","14in",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","LIG","436839","Wilko Paper Floor Lamp","Wilko Functional","Floor Lamps",NA,NA,"No",NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","MIR","326791","Wilko V Groove Mirror 30 x 40cm","Wilko","Decorative Mirror",NA,"30x40cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOM","MIR","326814","Wilko White Over Door Mirror","Wilko","Full Length Mirror","White","Rectangular",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","MIR","415649","Wilko All Glass Frame Mirror Large 75 x 105cm","Wilko","Wall Mirror",NA,"75 x 105cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","415650","Wilko Glitter Frame Mirror Large 60 x 90cm","Wilko","Wall Mirror",NA,"Large",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","415651","Wilko Glitter Frame Mirror Medium 40 x 60cm","Wilko","Wall Mirror",NA,"Medium",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","415653","Wilko All Glass Dressing Table Mirror43.5 x 56.5cm","Wilko","Dressing Table Mirror",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","MIR","415658","Wilko Ornate Mirror Medium Black 50 x 64cm","Wilko","Wall Mirror",NA,"Medium",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","415671","Wilko Rococco Mirror Medium White 60 x 80cm","Wilko","Wall Mirror",NA,"Medium",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","415672","Wilko Rococco Mirror Large White 76 x 96cm","Wilko","Wall Mirror",NA,"Large",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","415673","Wilko Rococco Hall Mirror White 40 x 130cm","Wilko","Hall Mirror",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","MIR","415674","Wilko Rococco Cheval Mirror White 44 x 170cm","Wilko","Full Length Mirror",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","MIR","416626","Wilko White Frame Mirror 41 x 52cm","Wilko","Wall Mirror",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","MIR","416627","Wilko Oak Effect Hall Mirror 41 x 133cm","Wilko","Hall Mirror",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.86
"HOM","MIR","416628","Wilko Oak Effect Mirror Small 41 x 52cm","Wilko","Wall Mirror",NA,"2.4 x 41 x 52cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","416629","Wilko Oak Effect Mirror Medium 52 x 62cm","Wilko","Wall Mirror",NA,"2.5 x 52 x 62cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","416630","Wilko Oak Effect Mirror Large 61 x 81cm","Wilko","Wall Mirror",NA,"Large",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","416631","Wilko Oak Effect Mirror Extra Large 71 x 91cm","Wilko","Wall Mirror",NA,"Large",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","416632","Wilko Mirror All Glass Frame Medium 60 x 80cm","Wilko","Wall Mirror",NA,"Medium",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","MIR","436151","Wilko Black Frame Mirror 41 x 52cm","Wilko","Wall Mirror","Black",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.93
"HOM","PIC","ap00039","Stags Head Chrome Coloured 35x50cm","Arthouse","Animals","Silver",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","PIC","ap00045","Spa Montage Set of 3 20 x 20cm each","Arthouse","Canvas Pictures","Grey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81
"HOM","QUI","339222","Silentnight Pillow Pair","Silentnight","Support Pillow","White","2 Pack",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","QUI","423120","Silentnight Essential Single Duvet 10.5 Tog","Silentnight","10.5 Tog Duvet",NA,"Duvet - 135cm x 200cm",NA,"duvet is polyester microfibre","Wash at 40 Synth",NA,"1",NA,NA,NA,NA,0.95
"HOM","QUI","423121","Silentnight Essential Double Duvet 10.5 Tog","Silentnight","10.5 Tog Duvet",NA,"Duvet - 200cm x 200cm",NA,"duvet is polyester microfibre",NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","QUI","423122","Silentnight Essential King Size Duvet 10.5 Tog","Silentnight","10.5 Tog Duvet",NA,"Duvet - 225cm x 220cm",NA,"duvet is polyester microfibre",NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","QUI","425504","Silentnight Memory Foam Mattress Topper King","Silentnight","King Size Mattress Topper",NA,"mattress topper - 152cm x 198cm","No",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","QUI","440687","Silentnight Deepsleep Pillow Pair 48 x 74cm","Silentnight","Luxury Pillow",NA,NA,NA,NA,NA,NA,"1 pair",NA,NA,NA,NA,0.8
"HOM","QUI","451199","Silentnight Deep Sleep Duvet Single 10.5Tog","Silentnight","10.5 Tog Duvet",NA,"200 x 135cm",NA,"Polyester Cotton","Wash at 40 Synth",NA,"1",NA,NA,NA,NA,0.95
"HOM","QUI","451200","Silentnight Deep Sleep Duvet Double 10.5Tog","Silentnight","10.5 Tog Duvet",NA,"200 x 200cm",NA,"Polyester Cotton","Wash at 40 Synth",NA,"1",NA,NA,NA,NA,0.95
"HOM","QUI","451201","Silentnight Deep Sleep Duvet King 10.5 Tog","Silentnight","10.5 Tog Duvet",NA,"220 x 225cm",NA,"Polyester Cotton","Wash at 40 Synth",NA,"1",NA,NA,NA,NA,0.95
"HOM","QUI","451202","Silentight Essentials Collection Memory FoamPillow","Silentnight","Memory Foam Pillow",NA,"46 x 71cm",NA,"Polyester Microfibre","Spot Clean Only",NA,"1",NA,NA,NA,NA,0.9
"HOM","QUI","cm00101","Silentnight Pocket Snug Pillow","Silentnight","Luxury Pillow","White","1 Pack",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","QUI","cm00111","Silentnight Sound Asleep Pillow","Silentnight","Speaker Pillow","White","1 Pack",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","QUI","324842","Wilko Memory Foam Pillow 48 x 74cm","Wilko","Memory Foam Pillow","White","74x48cm",NA,"80% Cotton, 20% Polyester Cover, 100% Polyurethane",NA,NA,"1",NA,NA,NA,NA,0.95
"HOM","QUI","324868","Wilko Side Sleeper Pillow Firm  48 x 74cm","Wilko","Support Pillow","White","74x48cm",NA,"100% Cotton Cover, 100% Polyester Filling",NA,NA,"1",NA,NA,NA,NA,0.95
"HOM","QUI","339218","Wilko Feather Pillow","Wilko","Support Pillow","White","1 Pack",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","QUI","350958","Wilko Polycotton Single Duvet 4.5 Tog","Wilko","4.5 Tog Duvet",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","QUI","350960","Wilko Polycotton Double Duvet 4.5 Tog","Wilko","4.5 Tog Duvet",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","QUI","350961","Wilko Polycotton King Size Duvet 4.5 Tog","Wilko","4.5 Tog Duvet",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.8
"HOM","QUI","427648","Wilko Best Single Duvet 10.5 Tog","Wilko","10.5 Tog Duvet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","QUI","427649","Wilko Best Double Duvet 10.5 Tog","Wilko","10.5 Tog Duvet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","QUI","427650","Wilko Best King Size Duvet 10.5 Tog","Wilko","10.5 Tog Duvet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","QUI","427651","Wilko Orthopaedic Side Sleeper Pillow 48 x 74cm","Wilko","Support Pillow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","QUI","427652","Wilko Feels Like Down Pillow 48 x 74cm","Wilko","Support Pillow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","QUI","427653","Wilko Superfull Pillow 48 x 74cm","Wilko","Support Pillow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","QUI","428741","Wilko Best Duvet Superking 10.5 Tog","Wilko","10.5 Tog Duvet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"HOM","QUI","451110","Wilko Ultrabounce AntiAllergy Topper Single","Wilko","Single Mattress Topper",NA,"90 x 190cm","No","Polyester",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","QUI","451111","Wilko Ultra Bounce Anti Allergy Mattress TopperDouble","Wilko","Double Mattress Topper",NA,"135 x 190cm","No","Polyester",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","QUI","451112","Wilko Ultra Bounce Anti Allergy Mattress TopperKing","Wilko","King Size Mattress Topper",NA,"150 x 200cm","No","Polyester",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","QUI","351434","Wilko Best Pillow 48 x 74cm","Wilko Best","Support Pillow","White","1 Pack",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","RUG","325453","Wilko Rug Grip 90 x 150cm","Wilko","Rug Grip","White","90x150cm",NA,NA,"Spot Clean Only",NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","RUG","338975","Wilko Tamara Rug  Charcoal 120 x 170cm","Wilko","Block Pattern Rugs","Grey","120x170cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","409036","Wilko Sparkle Rug Charcoal 120 x 170cm","Wilko","Faux Fur Rugs","Grey","120x170cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","409039","Wilko Sparkle Rug Red 120 x 170cm","Wilko","Faux Fur Rugs","Red","120x170cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426972","Wilko Evelyn Floral Rug Red 120 x 170cm","Wilko","Floral Rugs",NA,"120cm x 170cm",NA,"100% Polypropylene pile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426974","Wilko Techno Floral Natural 120 x 170cm","Wilko","Floral Rugs",NA,"120cm x 170cm",NA,"100% Polypropylene pile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426975","Wilko Chevron Runner Duck Egg 55 x 150cm","Wilko","Runners",NA,"55cm x 150cm",NA,"100% Cotton",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426976","Wilko Chevron Runner Natural 55 x 150cm","Wilko","Runners",NA,"55cm x 150cm",NA,"100% Cotton",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426982","Wilko Distressed Rug Grey 120 x 170cm","Wilko","Traditional Rugs",NA,"120cm x 170cm",NA,"Polypropylene",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426985","Wilko Emossed Flower Design Rug Cream120 x 170cm","Wilko","Floral Rugs",NA,"120cm x 170cm",NA,"PP Pile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426991","Wilko Teddy Bear Rug Brown 60 x 110cm","Wilko","Shaggy Rugs",NA,"60cm x 110cm",NA,"Polyester pile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426992","Wilko Teddy Bear Rug Grey 60 x 110cm","Wilko","Shaggy Rugs",NA,"60cm x 110cm",NA,"Polyester pile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426993","Wilko Teddy Bear Rug Teal 60 x 110cm","Wilko","Shaggy Rugs",NA,"60cm x 110cm",NA,"Polyester pile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426994","Wilko Teddy Bear Rug Cream 60 x 110cm","Wilko","Shaggy Rugs",NA,"60cm x 110cm",NA,"Polyester pile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","426995","Wilko Teddy Bear Rug Salsa 60 x 110cm","Wilko","Shaggy Rugs",NA,"60cm x 110cm",NA,"Polyester pile",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","445703","Wilko Rug Sparkle Charcoal 80 x 150cm","Wilko","Shaggy Rugs",NA,"80 x 150cm",NA,"100% Polyester","Spot Clean Only",NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","RUG","446427","Wilko Ombre Super Soft Rug Grey 120x170cm","Wilko","Shaggy Rugs","Grey","120 x 170cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","446428","Wilko Ombre Super Soft Rug Natural 120x170cm","Wilko","Shaggy Rugs","Cream","120 x 170cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOM","RUG","450596","Wilko Teddy  Rug  Cream 80x150cm","Wilko","Teddy Bear Rugs","Cream","80 x 150cm",NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","RUG","450597","Wilko Teddy Rug Teal 80 x 150cm","Wilko","Teddy Bear Rugs","Green","80 x 150cm",NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","RUG","450598","Wilko Teddy Rug Grey 80x150cm","Wilko","Teddy Bear Rugs","Grey","80 x 150cm",NA,"100% Polyester",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOM","RUG","421718","Stripe Runner and Doormat Set Brown57 x 100cm and 57 x 40cm","Wilko Functional","Striped Rugs","Brown","Runner 57x100cm, Doormat 57x40cm",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421720","Stripe Runner and Doormat Set Brown57 x 150cm and 57 x 40cm","Wilko Functional","Striped Rugs","Brown","Runner 57x150cm, Doormat 57x40cm",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421729","Stripe Runner and Doormat Set Red","Wilko Functional","Striped Rugs","Red","Runner 80x133cm, Doormat 57x40cm",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421730","Stripe Runner and Doormat Set Red","Wilko Functional","Striped Rugs","Red","Runner 57x150cm, Doormat 57x40cm",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421731","Stripe Runner and Doormat Set Red","Wilko Functional","Striped Rugs","Red","Runner 57x180cm, Doormat 57x40cm",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421732","Stripe Runner and Doormat Set Red","Wilko Functional","STRIP","Red","Runner 57x230cm, Doormat 57x40cm",NA,"100% Polypropylene Pile, with Latex backing",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421881","Traditional Runner Bokhara Design Red 67x200cm","Wilko Functional","Traditional Rugs","Red","67x200cm",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421882","Traditional Bokhara Runner Red 67x300cm","Wilko Functional","Traditional Rugs","Red","67x300cm",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421884","Traditional Rug Bokhara Design Red 120x120cm","Wilko Functional","Traditional Rugs","Red","120x120cm",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421885","Traditional Rug Bokhara Design 120x170cm","Wilko Functional","Traditional Rugs",NA,"120x170cm",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","421887","Traditional Rug Bokhara Design Red 200x290cm","Wilko Functional","Traditional Rugs","Red","200x290cm",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","421888","Traditional Rug Bokhara Design Red 240x340cm","Wilko Functional","Traditional Rugs","Red","240x340cm",NA,"100% Polypropylene Pile",NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOM","RUG","445394","Faux Fur Silver Sheep Rug 75 x 90cm","Wilko Functional","Faux Fur Rugs",NA,"75x90cm",NA,"Acrylic",NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","445482","Funky Fox Rug 60 x 110cm","Wilko Functional","Fox Rugs",NA,"60x110cm",NA,"Polypropyline",NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","445484","Funky Fox Rug 80 x 150cm","Wilko Functional","Fox Rugs",NA,"80x150cm",NA,"Polypropyline",NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","445485","Funky Fox Rug 120x170cm","Wilko Functional","Fox Rugs",NA,"120x170cm",NA,"Polypropyline",NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","RUG","445486","Funky Fox Rug 160 x 230cm","Wilko Functional","Fox Rugs",NA,"160x230cm",NA,"Polypropyline",NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"HOM","SP1","452338","Pug Canvas Wall Art Black and White 40 x 40cm","Arthouse","Wall Art",NA,"40 x 40cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","SP1","452341","Life's Better Canvas Wall Art Black and White40 x 40cm","Arthouse","Wall Art",NA,"40 x 40cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","SP1","452342","Purple Hearts Canvas Wall Art 3pk 20 x 60cm","Arthouse","Wall Art",NA,"20 x 60cm",NA,NA,NA,NA,"3",NA,NA,NA,NA,0.88
"HOM","SP1","452347","Watering Can Canvas Wall Art 30 x 30cm","Arthouse","Wall Art",NA,"30 x 30cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","SP1","452351","Red Tulip Basket Canvas Wall Art 48 x 48cm","Arthouse","Wall Art",NA,"48 x 48cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","SP1","452355","Pink Floral Canvas Wall Art 30 x 30cm","Arthouse","Wall Art",NA,"30 x 30cm",NA,NA,NA,NA,"1",NA,NA,NA,NA,0.88
"HOM","STO","327177","Wilko 4 Drawer Willow Storage Tower Grey","Wilko","Storage Tower","Grey","Single",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOM","STO","406808","Wilko Printed Storage Bag Grey","Wilko","Storage Bag","Grey",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","STO","410223","Wilko Faux Leather Storage Cube Black","Wilko","Storage Cube",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","STO","410224","Wilko Faux Leather Storage Cube Brown","Wilko","Storage Cube",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","STO","410226","Wilko Faux Leather Storage Ottoman Black","Wilko","Ottomans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","STO","410227","Wilko  Faux Leather Storage Ottoman Brown","Wilko","Ottomans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOM","STO","418130","Wilko Willow Storage Trunk White","Wilko","Storage Trunks",NA,"59x42x40Hcm",NA,"Willow, and Polester Lining",NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","STO","418134","Wilko Willow Waste Paper Bin White","Wilko","Waste Paper Bin",NA,"29x29x17Hcm",NA,NA,NA,NA,"1","Paint",NA,NA,NA,0.941666666666667
"HOM","STO","418135","Wilko Willow Storage Basket White Set of 2","Wilko","Storage Basket",NA,"39x27x17Hcm, 32x23x15Hcm",NA,"Willow, and Polester Lining",NA,NA,"2",NA,NA,NA,NA,0.9
"HOM","STO","418136","Wilko Willow Storage Tote White","Wilko","Storage Tote",NA,"42x35x30Hcm",NA,"Willow",NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","STO","418137","Wilko Williow Storage Tote Grey","Wilko","Storage Tote",NA,"42x35x30Hcm",NA,"Willow, and Polester Lining",NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","STO","418141","Wilko Willow Storage Hamper White","Wilko","Storage Hamper",NA,"35x35x17Hcm",NA,"Willow and Polester Lining",NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","STO","418142","Wilko Willow Storage Hamper Grey","Wilko","Storage Hamper",NA,"35x35x17Hcm",NA,"Willow, and Polester Lining",NA,NA,"1",NA,NA,NA,NA,0.9
"HOM","STO","418346","Wilko Large Decoration Box Black","Wilko","Storage Box",NA,NA,NA,"CARDBOARD",NA,NA,"1",NA,NA,NA,NA,0.85
"HOM","STO","418347","Wilko Large Decoration Box White","Wilko","Storage Box",NA,NA,NA,"CARDBOARD",NA,NA,"1",NA,NA,NA,NA,0.85
