"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Assembly","Capacity","Coverage","DQ Score"
"PAI","EMU","428670","Wilko Emulsion Paint Tester Pot Potters Clay 75ml","Wilko","75ml","Brown","0",NA,NA,"approx 30 sq. cm",1
"PAI","EMU","428671","Wilko Emulsion Paint Tester Pot Woodland Fawn 75ml","Wilko","75ml","Brown","0",NA,NA,"approx 30 sq. cm",1
"PAI","EMU","428672","Wilko Emulsion Paint Tester Pot Grey Skies 75ml","Wilko","75ml","Grey","0",NA,NA,"approx 30 sq. cm",1
"PAI","EMU","428673","Wilko Silk Emulsion PaintPool House 2.5L","Wilko","2.5L","Blue","0",NA,NA,"approx 30 sq. metres",1
"PAI","EMU","428674","Wilko Silk Emulsion PaintSummer Blue 2.5L","Wilko","2.5L","Blue","0",NA,NA,"approx 30 sq. metres",1
"PAI","EMU","428675","Wilko Silk Emulsion PaintMarshmallow 2.5L","Wilko","2.5L","Pink","0",NA,NA,"approx 30 sq. metres",1
"PAI","EMU","428676","Wilko Silk Emulsion PaintPure Grey 2.5L","Wilko","2.5L","Grey","0",NA,NA,"approx 30 sq. metres",1
"PAI","EMU","428677","Wilko Silk Emulsion PaintPotters Clay 2.5L","Wilko","2.5L","Brown","0",NA,NA,"approx 30 sq. metres",1
"PAI","EMU","428678","Wilko Silk Emulsion PaintWoodland Fawn 2.5L","Wilko","2.5L","Brown","0",NA,NA,"approx 30 sq. metres",1
"PAI","EMU","428679","Wilko Silk Emulsion PaintGrey Skies 2.5L","Wilko","2.5L","Grey","0",NA,NA,"approx 30 sq. metres",1
"PAI","EMU","428680","Wilko Matt Emulsion PaintCosy Grey 5L","Wilko","5L","Grey","0",NA,NA,"approx 70 sq. metres",1
"PAI","EMU","428681","Wilko Silk Emulsion PaintCosy Grey 5L","Wilko","5L","Grey","0",NA,NA,"approx 60 sq. metres",1
"PAI","EMU","428683","Wilko One Coat Matt Emulsion PaintStardust 2.5L","Wilko","2.5L","Grey","0",NA,NA,"approx 20 sq. metres",1
"PAI","EMU","428684","Wilko Durable Matt Emulsion PaintPool House 2.5L","Wilko","2.5L","Blue","0",NA,NA,"approx 35 sq. metres",1
"PAI","EMU","428685","Wilko Durable Matt Emulsion PaintSummer Blue 2.5L","Wilko","2.5L","Blue",NA,NA,NA,"approx 35 sq. metres",0.941666666666667
"PAI","EMU","428686","Wilko Durable Matt Emulsion PaintGrey Skies 2.5L","Wilko","2.5L","Grey",NA,NA,NA,"approx 35 sq. metres",0.941666666666667
"PAI","EMU","428687","Wilko Durable Matt Emulsion PaintWoodland Fawn 2.5L","Wilko","2.5L","Brown","0",NA,NA,"approx 35 sq. metres",1
"PAI","EMU","428688","Wilko Durable Matt Emulsion PaintPure Grey 2.5L","Wilko","2.5L","Grey",NA,NA,NA,"approx 35 sq. metres",0.941666666666667
"PAI","EMU","428689","Wilko Kitchen Matt Emulsion PaintOlive 2.5L","Wilko","2.5L","Green","0",NA,NA,"approx 30 sq. metres",1
"PAI","EMU","428690","Wilko Kitchen Matt Emulsion PaintOrpington Duck Egg 2.5L","Wilko","2.5L","Blue",NA,NA,NA,"approx 30 sq. metres",0.941666666666667
"PAI","EMU","428691","Wilko Kitchen Matt Emulsion PaintStorm Cloud 2.5L","Wilko","2.5L","Grey",NA,NA,NA,"approx 30 sq. metres",0.941666666666667
"PAI","EMU","428692","Wilko Emulsion Paint Tester Pot Orpington Duck Egg75ml","Wilko","75ml","Blue","0",NA,NA,"approx 30 sq. cm",1
"PAI","EMU","428693","Wilko Statement Matt Emulsion PaintSignal Red 1.25L","Wilko","1.25L","Red","0",NA,NA,"approx 17 sq. metres",1
"PAI","EMU","428715","Wilko Bathroom Mid Sheen Emulsion PaintStorm Cloud 2.5L","Wilko","2.5L","Grey",NA,NA,NA,"approx 30 sq. metres",0.941666666666667
"PAI","EMU","428716","Wilko Bathroom Mid Sheen Emulsion PaintCool Water 2.5L","Wilko","2.5L","Blue",NA,NA,NA,"approx 30 sq. metres",0.941666666666667
"PAI","EMU","449192","Wilko Matt Emulsion Paint Urban Grey 2.5L","Wilko","2.5L","White","1",NA,NA,"35m²",1
"PAI","EMU","449193","Wilko Matt Emulsion Paint Grey Whisper 2.5L","Wilko","2.5L","Grey","1",NA,NA,"35m²",1
"PAI","EMU","449194","Wilko Emulsion Paint Tester Pot Urban Grey 75ml","Wilko","75ml","Grey","1",NA,NA,"30m²",1
"PAI","EMU","449195","Wilko Emulsion Paint Tester Pot Grey Whisper 75ml","Wilko","75ml","Grey","1",NA,NA,"30m²",1
"PAI","EMU","449196","Wilko Silk Emulsion Paint Urban Grey 2.5L","Wilko","2.5L","Grey","1",NA,NA,"30m²",1
"PAI","EMU","449197","Wilko Silk Emulsion Paint Grey Whisper 2.5L","Wilko","2.5L","Grey","1",NA,NA,"30m²",1
"PAI","EMU","449198","Wilko Emulsion Paint Tester Pot Chalk White 75ml","Wilko","75ml","White","1",NA,NA,"30m²",1
"PAI","EMU","449199","Wilko Bathroom Mid Sheen Emulsion Paint ChalkWhite 2.5L","Wilko","2.5L","White","1",NA,NA,"30m²",1
"PAI","EMU","449200","Wilko Kitchen Matt Emulsion Paint Grey Whisper2.5L","Wilko","2.5L","Grey","1",NA,NA,"30m²",1
"PAI","EMU","449201","Wilko One Coat Matt Emulsion Paint Grey Skies 2.5L","Wilko","2.5L","Grey","1",NA,NA,"20m²",1
"PAI","EMU","449202","Wilko One Coat Matt Emulsion Paint Chalk White2.5L","Wilko","2.5L","White","1",NA,NA,"20m²",1
"PAI","EMU","449203","Wilko One Coat Matt Emulsion Paint Storm Cloud2.5L","Wilko","2.5L","Grey","1",NA,NA,"20m²",1
"PAI","EMU","449204","Wilko Durable Matt Emulsion Paint Milky Mocha 2.5L","Wilko","2.5L","Pink","1",NA,NA,"35m²",1
"PAI","EMU","449205","Wilko Durable Matt Emulsion Paint Cool Water 2.5L","Wilko","2.5L","Blue","1",NA,NA,"35m²",1
"PAI","EMU","449206","Wilko Durable Matt Emulsion Paint Grey Whisper2.5L","Wilko","2.5L","Grey","1",NA,NA,"35m²",1
"PAI","EMU","449207","Wilko Durable Matt Emulsion Paint Soft Taupe 2.5L","Wilko","2.5L","Cream","1",NA,NA,"35m²",1
"PAI","EMU","449208","Wilko Durable Matt Emulsion Paint Vintage Taupe2.5L","Wilko","2.5L","Brown","1",NA,NA,"35m²",1
"PAI","EMU","449209","Wilko Durable Matt Emulsion Paint Velvet Mocha2.5L","Wilko","2.5L","Brown","1",NA,NA,"35m²",1
"PAI","EMU","449210","Wilko Emulsion Paint Tester Pot Milky Mocha 75ml","Wilko","75ml","Pink","1",NA,NA,"30m²",1
"PAI","EMU","449211","Wilko Emulsion Paint Tester Pot Soft Taupe 75ml","Wilko","75ml","Cream","1",NA,NA,"30m²",1
"PAI","EMU","449212","Wilko Emulsion Paint Tester Pot Vintage Taupe 75ml","Wilko","75ml","Brown","1",NA,NA,"30m²",1
"PAI","EMU","449213","Wilko Emulsion Paint Tester Pot Velvet Mocha 75ml","Wilko","75ml","Brown","1",NA,NA,"30m²",1
"PAI","EMU","449214","Wilko Flat Matt Emulsion Paint Grey Cotton 2.5L","Wilko","2.5L","Grey","1",NA,NA,"35m²",1
"PAI","EMU","449215","Wilko Flat Matt Emulsion Paint  Birch White 2.5L","Wilko","2.5L","White","1",NA,NA,"35m²",1
"PAI","EMU","81222","Wilko Emulsion Paint Tester Pot Pale Primrose 75ml","Wilko","75ml","Yellow",NA,NA,NA,"30cm²",0.941666666666667
"PAI","EMU","81233","Wilko Emulsion Paint Tester Pot Magnolia 75ml","Wilko","75ml","Cream",NA,NA,NA,"30cm²",0.941666666666667
"PAI","EMU","81235","Wilko Emulsion Paint Tester Pot Pastel Green 75ml","Wilko","75ml","Green",NA,NA,NA,"30cm²",0.941666666666667
"PAI","EMU","81237","Wilko Emulsion Paint Tester Pot Peach Blush 75ml","Wilko","75ml","Brown","1",NA,NA,"30cm²",1
"PAI","EMU","341852","Wilko Flat Matt Emulsion Paint Tester Pot Lace125ml","Wilko Best","125ml","Cream",NA,NA,NA,NA,0.833333333333333
"PAI","EMU","341853","Wilko Flat Matt Emulsion Paint Tester Pot Clover125ml","Wilko Best","125ml","Green",NA,NA,NA,NA,0.833333333333333
"PAI","EMU","341857","Wilko Flat Matt Emulsion Paint Tester PotMuted Heather 125ml","Wilko Best","125ml","Green",NA,NA,NA,NA,0.833333333333333
"PAI","EMU","341859","Wilko Flat Matt Emulsion Paint Tester Pot SilverBirch 125ml","Wilko Best","125ml","Wood",NA,NA,NA,NA,0.833333333333333
"PAI","EMU","341860","Wilko Flat Matt Emulsion Paint Tester PotCharcoal 125ml","Wilko Best","125ml","Black",NA,NA,NA,NA,0.833333333333333
"PAI","EMU","341861","Wilko Flat Matt Emulsion Paint Tester PotElegant Rose 125ml","Wilko Best","125ml","Pink",NA,NA,NA,NA,0.833333333333333
"PAI","EMU","341863","Wilko Flat Matt Emulsion Paint Tester PotEnglish Folly 125ml","Wilko Best","125ml","Green",NA,NA,NA,NA,0.833333333333333
"PAI","EMU","341949","Wilko Flat Matt Emulsion Paint Tester PotPearl White 125ml","Wilko Best","125ml","White",NA,NA,NA,NA,0.833333333333333
"PAI","EMU","341950","Wilko Flat Matt Emulsion Paint Tester PotFountain 125ml","Wilko Best","125ml","Grey","1",NA,NA,NA,0.891666666666667
"PAI","EMU","341952","Wilko Flat Matt Emulsion PaintLace 2.5L","Wilko Best","2.5L","Cream","1",NA,NA,"30m²",0.95
"PAI","EMU","341953","Wilko Flat Matt Emulsion PaintClover 2.5L","Wilko Best","2.5L","Green","1",NA,NA,NA,0.891666666666667
"PAI","EMU","341968","Wilko Flat Matt Emulsion PaintElegant Rose 2.5L","Wilko Best","2.5L","Pink","1",NA,NA,NA,0.891666666666667
"PAI","EMU","341970","Wilko Flat Matt Emulsion PaintMuted Heather 2.5L","Wilko Best","2.5L","Green","1",NA,NA,NA,0.891666666666667
"PAI","EMU","341972","Wilko Flat Matt Emulsion PaintSilver Birch 2.5L","Wilko Best","2.5L","Wood","1",NA,NA,NA,0.891666666666667
"PAI","EMU","341973","Wilko Flat Matt Emulsion PaintCharcoal 2.5L","Wilko Best","2.5L","Black","1",NA,NA,NA,0.891666666666667
"PAI","EMU","341980","Wilko Flat Matt Emulsion PaintEnglish Folly 2.5L","Wilko Best","2.5L","Green","1",NA,NA,NA,0.891666666666667
"PAI","EMU","341984","Wilko Flat Matt Emulsion PaintPearl White 2.5L","Wilko Best","2.5L","White","1",NA,NA,NA,0.891666666666667
"PAI","EMU","341985","Wilko Flat Matt Emulsion PaintFountain 2.5L","Wilko Best","2.5L","Grey","1",NA,NA,NA,0.891666666666667
"PAI","EMU","412488","Wilko Flat Matt Emulsion PaintBlotting Paper 2.5L","Wilko Best","2.5L","Cream","1",NA,NA,"approx 20 sq. metres",0.95
"PAI","EMU","412489","Wilko Flat Matt Emulsion PaintAylesbury Duck Egg 2.5L","Wilko Best","2.5L","Blue","1",NA,NA,"Approx 20 sq. metres",0.95
"PAI","EMU","412490","Wilko Flat Matt Emulsion PaintVintage Duck Egg 2.5L","Wilko Best","2.5L","Blue","1",NA,NA,"Approx 20 sq. metres",0.95
"PAI","EMU","428695","Wilko Flat Matt Emulsion PaintCanterbury Duck Egg 2.5L","Wilko Best","2.5L","Green","0",NA,NA,"approx 35 sq. metres",0.95
"PAI","EMU","428697","Wilko Flat Matt Emulsion PaintAbode 2.5L","Wilko Best","2.5L","Cream","0",NA,NA,"approx 35 sq. metres",0.95
"PAI","EMU","428698","Wilko Flat Matt Emulsion PaintStoney Grey 2.5L","Wilko Best","2.5L","Grey","0",NA,NA,"approx 35 sq. metres",0.95
"PAI","EMU","428699","Wilko Flat Matt Emulsion PaintPaper Linen 2.5L","Wilko Best","2.5L","Cream","0",NA,NA,"approx 35 sq. metres",0.95
"PAI","EMU","428700","Wilko Flat Matt Emulsion Paint Tester PotCanterbury Duck Egg 125ml","Wilko Best","125ml","Green","0",NA,NA,"approx 30 sq. metres",0.95
"PAI","EMU","428702","Wilko Flat Matt Emulsion Paint Tester Pot Abode125ml","Wilko Best","125ml","Cream","0",NA,NA,"approx 30 sq. metres",0.95
"PAI","EMU","428703","Wilko Flat Matt Emulsion Paint Tester Pot StoneyGrey 125ml","Wilko Best","125ml","Grey","0",NA,NA,"approx 30 sq. metres",0.95
"PAI","EMU","428704","Wilko Flat Matt Emulsion Paint Tester Pot PaperLinen 125ml","Wilko Best","125ml","Cream","0",NA,NA,"approx 30 sq. metres",0.95
"PAI","EMU","449217","Wilko Flat Matt Emulsion Paint Tester Pot BirchWhite 125ml","Wilko Best","125ml","White","1",NA,NA,"30m²",0.95
"PAI","EMU","449218","Wilko Flat Matt Emulsion Paint Tester Pot GreyCotton 125ml","Wilko Best","125ml","Grey","1",NA,NA,"30m²",0.95
"PAI","EMU","104336","Wilko Functional Matt Emulsion PaintMagnolia 5L","Wilko Functional","5L","Cream",NA,NA,NA,"60m²",0.941666666666667
"PAI","EMU","104344","Wilko Functional Silk Emulsion PaintMagnolia 5L","Wilko Functional","5L","Cream",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","10778","Wilko Exterior UndercoatDark Grey 750ml","Wilko","750ml","Grey","1",NA,NA,"9m²",1
"PAI","EXT","10842","Wilko Exterior Gloss PaintEvergreen 750ml","Wilko","750ml","Green",NA,NA,NA,"11m²",0.941666666666667
"PAI","EXT","10847","Wilko Exterior Gloss PaintBlack 750ml","Wilko","750ml","Black",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","10848","Wilko Exterior Gloss PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","19872","Wilko Exterior UndercoatPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","220352","Wilko Exterior Gloss PaintDeep Red 750ml","Wilko","750ml","Red",NA,NA,NA,"11m²",0.941666666666667
"PAI","EXT","220353","Wilko Exterior Gloss Paint Oxford Blue 750ml","Wilko","750ml","Blue",NA,NA,NA,"11m²",0.941666666666667
"PAI","EXT","2312140","Wilko Stabilising Solution ResinClear 5L","Wilko","5L","Clear","1",NA,NA,NA,0.941666666666667
"PAI","EXT","273619","Wilko Exterior Gloss PaintSignal Red 750ml","Wilko","750ml","Red","1",NA,NA,"11m²",1
"PAI","EXT","342037","Wilko Exterior Gloss PaintCambridge Blue 750ml","Wilko","750ml","Blue",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342038","Wilko Exterior Quick Dry Satin PaintPure Brilliant White 750ml","Wilko","750ml","White",NA,NA,NA,"9sq m",0.941666666666667
"PAI","EXT","342039","Wilko Exterior Quick Dry Satin PaintBlack 750ml","Wilko","750ml","Black",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342040","Wilko Exterior Quick Dry Satin PaintMagnolia 750ml","Wilko","750ml","Cream",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342041","Wilko Exterior Quick Dry Satin PaintLimestone 750ml","Wilko","750ml","Grey",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342042","Wilko Exterior Quick Dry Satin PaintCountry Garden 750ml","Wilko","750ml","Green",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342043","Wilko Exterior Quick Dry Satin PaintSummer Rain 750ml","Wilko","750ml","Blue",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342044","Wilko Exterior Quick Dry Satin PaintPure Brilliant White 2.5L","Wilko","2.5L","White","1",NA,NA,"30sq m",1
"PAI","EXT","342045","Wilko Exterior Quick Dry Primer UndercoatPure Brilliant White 750ml","Wilko","750ml","White",NA,NA,NA,"10sq m",0.941666666666667
"PAI","EXT","342047","Wilko Exterior Quick Dry Primer UndercoatPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,"33sq m",0.941666666666667
"PAI","EXT","342048","Wilko 15 Year Smooth Masonry PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342049","Wilko 15 Year Smooth Masonry PaintBlack 2.5L","Wilko","2.5L","Black",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342050","Wilko 15 Year Smooth Masonry PaintCrushed Almond 5L","Wilko","5L","Cream",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342053","Wilko 15 Year Smooth Masonry PaintAbbey Grey 5L","Wilko","5L","Grey",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342054","Wilko 15 Year Smooth Masonry PaintEnglish Garden 5L","Wilko","5L","Green",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342055","Wilko 15 Year Smooth Masonry PaintBrick Red 2.5L","Wilko","2.5L","Red",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342056","Wilko 15 Year Smooth Masonry PaintCream 2.5L","Wilko","2.5L","Cream",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342057","Wilko 15 Year Smooth Masonry PaintMagnolia 2.5L","Wilko","2.5L","Cream","1",NA,NA,NA,0.941666666666667
"PAI","EXT","342058","Wilko 15 Year Smooth Masonry PaintPure Brilliant White 5L","Wilko","5L","White",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342131","Wilko 15 Year Smooth Masonry PaintBrick Red 5L","Wilko","5L","Red",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342132","Wilko 15 Year Smooth Masonry PaintCountry Cream 5L","Wilko","5L","Cream",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342133","Wilko 15 Year Smooth Masonry PaintMagnolia 5L","Wilko","5L","Cream",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342135","Wilko 15 Year Textured Masonry PaintPure Brilliant White 2.5L","Wilko","2.5L","White","1",NA,NA,NA,0.941666666666667
"PAI","EXT","342136","Wilko 15 Year Textured Masonry PaintPure Brilliant White 5L","Wilko","5L","White",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342146","Wilko 15 Year Textured Masonry PaintBrick Red 5L","Wilko","5L","Red",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342147","Wilko 15 Year Textured Masonry PaintCream 5L","Wilko","5L","Cream",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","342148","Wilko 15 Year Textured Masonry PaintMagnolia 5L","Wilko","5L","Cream","1",NA,NA,NA,0.941666666666667
"PAI","EXT","344858","Wilko Exterior Gloss PaintBlack 2.5L","Wilko","2.5L","Black",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","344868","Wilko Exterior UndercoatDark Grey 2.5L","Wilko","2.5L","Grey",NA,NA,NA,NA,0.883333333333333
"PAI","EXT","428705","Wilko Exterior Quick Dry Satin PaintCornish Slate 750ml","Wilko","750ml","Grey","0",NA,NA,"approx 11 sq. metres",1
"PAI","EXT","56577","Wilko Exterior Gloss PaintConker 750ml","Wilko","750ml","Brown","1",NA,NA,"11m²",1
"PAI","EXT","84087","Wilko Exterior Gloss PaintPure Brilliant White 750ml","Wilko","750ml","White",NA,NA,NA,"11m²",0.941666666666667
"PAI","EXT","84088","Wilko Exterior UndercoatPure Brilliant White 750ml","Wilko","750ml","White",NA,NA,NA,"9m²",0.941666666666667
"PAI","GLO","158981","Wilko All Purpose PrimerWhite 750ml","Wilko","750ml","White","1","No",NA,"9mandsup2;",0.65
"PAI","GLO","158982","Wilko Quick Dry PrimerWhite 750ml","Wilko","750ml","White","1","No",NA,NA,0.65
"PAI","GLO","159029","Wilko Non Drip Gloss PaintPure Brilliant White 750ml","Wilko","750ml","White",NA,"No",NA,"10m²",0.65
"PAI","GLO","159032","Wilko One Coat Gloss PaintPure Brilliant White 750ml","Wilko","750ml","White",NA,"No",NA,"7m²",0.65
"PAI","GLO","159060","Wilko Non Drip Gloss PaintBlack 750ml","Wilko","750ml","Black",NA,"No","750ml","10.5m²",0.65
"PAI","GLO","159063","Wilko Non Drip Gloss PaintMagnolia 750ml","Wilko","750ml","Cream",NA,"No",NA,"10.5m²",0.65
"PAI","GLO","159083","Wilko UndercoatPure Brilliant White 750ml","Wilko","750ml","White",NA,"No",NA,"12m²",0.65
"PAI","GLO","159085","Wilko UndercoatDark Grey 750ml","Wilko","750ml","Grey","1","No",NA,"12m²",0.65
"PAI","GLO","159086","Wilko UndercoatMid Grey 750ml","Wilko","750ml","Grey","1","No",NA,"12m²",0.65
"PAI","GLO","159087","Wilko One Coat Gloss PaintBlack 750ml","Wilko","750ml","Black","1","No",NA,NA,0.65
"PAI","GLO","159093","Wilko One Coat Gloss PaintMagnolia 750ml","Wilko","750ml","Cream",NA,"No",NA,NA,0.65
"PAI","GLO","188965","Wilko Quick Dry Primer and UndercoatWhite 750ml","Wilko","750ml","White","1","No",NA,NA,0.65
"PAI","GLO","196806","Wilko Quick Dry Satin PaintMagnolia 750ml","Wilko","750ml","Cream","1","No",NA,NA,0.65
"PAI","GLO","196812","Wilko Quick Dry Satin PaintBlack 750ml","Wilko","750ml","Black",NA,"No",NA,NA,0.65
"PAI","GLO","196813","Wilko Quick Dry Satin PaintPure Brilliant White 750ml","Wilko","750ml","White",NA,"No",NA,"12m²",0.65
"PAI","GLO","196822","Wilko Quick Dry Satin PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,"No",NA,"30m²",0.65
"PAI","GLO","208821","Wilko One Coat Gloss PaintMoonlight White 750ml","Wilko","750ml","White",NA,"No",NA,NA,0.65
"PAI","GLO","208828","Wilko Quick Dry Satin PaintMoonlight White 750ml","Wilko","750ml","White",NA,"No",NA,NA,0.65
"PAI","GLO","225473","Wilko One Coat Satin PaintPure Brilliant White 750ml","Wilko","750ml","White","1","No",NA,"10m²",0.65
"PAI","GLO","225474","Wilko One Coat Satin PaintPure Brilliant White 2.5L","Wilko","2.5L","White","1","No",NA,"25m²",0.65
"PAI","GLO","225483","Wilko One Coat Satin PaintMagnolia 750ml","Wilko","750ml","Cream","1","No",NA,"7.5m²",0.65
"PAI","GLO","225488","Wilko One Coat Satin PaintMoonlight White 750ml","Wilko","750ml","White",NA,"No",NA,"7.5m²",0.65
"PAI","GLO","225494","Wilko One Coat Satin PaintBlack 750ml","Wilko","750ml","Black",NA,"No",NA,"7.5m²",0.65
"PAI","GLO","238236","Wilko Quick Dry Satin PaintCoastline 750ml","Wilko","750ml","Cream",NA,"No",NA,NA,0.65
"PAI","GLO","2401751","Wilko UndercoatPure Brilliant White 2.5L","Wilko","2.5L","White","1","No",NA,"40m²",0.65
"PAI","GLO","2411540","Wilko Non Drip Gloss PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,"No",NA,NA,0.65
"PAI","GLO","283272","Wilko One Coat Satin PaintCrushed Almond 750ml","Wilko","750ml","Cream",NA,"No",NA,"10m²",0.65
"PAI","GLO","283274","Wilko One Coat Satin PaintPearl Grey 750ml","Wilko","750ml","Grey","1","No",NA,"10m²",0.65
"PAI","GLO","283281","Wilko Quick Dry Satin PaintPearl Grey 750ml","Wilko","750ml","Grey",NA,"No",NA,"9m²",0.65
"PAI","GLO","310786","Wilko Quick Dry Satin PaintCalm White 750ml","Wilko","750ml","White",NA,"No",NA,NA,0.65
"PAI","GLO","310790","Wilko One Coat Satin PaintCalm White 750ml","Wilko","750ml","White",NA,"No",NA,NA,0.65
"PAI","GLO","342014","Wilko One Coat Gloss PaintCoastline 750ml","Wilko","750ml","Cream",NA,"No",NA,NA,0.65
"PAI","GLO","342031","Wilko One Coat Gloss PaintCrushed Almond 750ml","Wilko","750ml","Cream",NA,"No",NA,NA,0.65
"PAI","GLO","342032","Wilko One Coat Gloss PaintPearl Grey 750ml","Wilko","750ml","Grey","1","No",NA,NA,0.65
"PAI","GLO","342034","Wilko Quick Dry Gloss PaintPure Brilliant White 750ml","Wilko","750ml","White",NA,"No",NA,NA,0.65
"PAI","GLO","342035","Wilko Quick Dry UndercoatPure Brilliant White 750ml","Wilko","750ml","White",NA,"No",NA,NA,0.65
"PAI","GLO","49171","Wilko One Coat Gloss PaintPure Brilliant White 2.5L","Wilko","2.5L","White","1","No",NA,"25m²",0.65
"PAI","GLO","342033","Wilko Functional Non Drip Gloss PaintWhite 2.5L","Wilko Functional","2.5L","White",NA,"No",NA,NA,0.65
"PAI","WAP","196730","Wilko One Coat Matt Emulsion PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,"20m²",0.941666666666667
"PAI","WAP","197610","Wilko Silk Emulsion PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,"30m²",0.941666666666667
"PAI","WAP","197612","Wilko Matt Emulsion PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,"30m²",0.941666666666667
"PAI","WAP","225475","Wilko Durable Matt Emulsion PaintPure Brilliant White 2.5L","Wilko","2.5L","White","1",NA,NA,"30m²",1
"PAI","WAP","2307240","Wilko Textured PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,"5m²",0.941666666666667
"PAI","WAP","238112","Wilko Bathroom Mid Sheen Emulsion PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,"30m²",0.941666666666667
"PAI","WAP","238141","Wilko Kitchen Matt Emulsion PaintPure Brilliant White 2.5L","Wilko","2.5L","White","1",NA,NA,"30m²",1
"PAI","WAP","2420140","Wilko Matt Emulsion PaintPure Brilliant White 5L","Wilko","5L","White","1",NA,NA,NA,0.941666666666667
"PAI","WAP","2426040","Wilko Silk Emulsion PaintPure Brilliant White 5L","Wilko","5L","White",NA,NA,NA,NA,0.883333333333333
"PAI","WAP","289116","Wilko Easy White Matt Emulsion PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,"35m²",0.941666666666667
"PAI","WAP","289117","Wilko Easy White Silk Emulsion PaintPure Brilliant White 2.5L","Wilko","2.5L","White",NA,NA,NA,"30m²",0.941666666666667
"PAI","WAP","418206","Wilko Contract Matt Emulsion PaintWhite 10L","Wilko","10L","White",NA,NA,NA,"130 sq. metres",0.941666666666667
"PAI","WAP","418217","Wilko Contract Silk Emulsion PaintWhite 10L","Wilko","10L","White",NA,NA,NA,"120 sq. metres",0.941666666666667
"PAI","WAP","449216","Wilko Flat Matt Emulsion Paint Pure BrilliantWhite 2.5L","Wilko","2.5L","White","1",NA,NA,"35m²",1
"PAI","WAP","2417640","Wilko Functional Matt Emulsion PaintWhite 5L","Wilko Functional","5L","White",NA,NA,NA,"65m²",0.941666666666667
"PAI","WAP","70980","Wilko Functional Silk Emulsion PaintWhite 5L","Wilko Functional","5L","White","1",NA,NA,"60m²",1
